person,dept,eow,cause,cause_short,date,year,dept_name,state
Trooper Zachariah Earl Templeton,Colorado State Patrol, CO,EOW: Friday, October 12, 2007,Cause of Death: Struck by vehicle,Struck by vehicle,12.10.07,2007,Colorado State Patrol,CO
Officer Scott Eric Bell,Jacksonville Sheriff's Office, FL,EOW: Friday, October 12, 2007,Cause of Death: Vehicular assault,Vehicular assault,12.10.07,2007,Jacksonville Sheriff's Office,FL
Officer Sergio Carrera,Rialto Police Department, CA,EOW: Thursday, October 18, 2007,Cause of Death: Gunfire,Gunfire,18.10.07,2007,Rialto Police Department,CA
Deputy Sheriff Jerry Wayne Hudgins,Coahoma County Sheriff's Office, MS,EOW: Friday, October 19, 2007,Cause of Death: Automobile accident,Automobile accident,19.10.07,2007,Coahoma County Sheriff's Office,MS
Investigator Dale Clint Sherrill,Marion County Sheriff's Department, TX,EOW: Friday, October 19, 2007,Cause of Death: Automobile accident,Automobile accident,19.10.07,2007,Marion County Sheriff's Department,TX
Deputy Sheriff Jason Edward Mooney,Stafford County Sheriff's Office, VA,EOW: Friday, October 19, 2007,Cause of Death: Automobile accident,Automobile accident,19.10.07,2007,Stafford County Sheriff's Office,VA
Sergeant Tate Allan Lynch,Casa Grande Police Department, AZ,EOW: Thursday, October 25, 2007,Cause of Death: Fall,Fall,25.10.07,2007,Casa Grande Police Department,AZ
Wildlife Officer Michelle A. Lawless,Florida Fish and Wildlife Conservation Commission, FL,EOW: Saturday, October 27, 2007,Cause of Death: Accidental,Accidental,27.10.07,2007,Florida Fish and Wildlife Conservation Commission,FL
Trooper Brian Carl McMillen,Illinois State Police, IL,EOW: Sunday, October 28, 2007,Cause of Death: Vehicular assault,Vehicular assault,28.10.07,2007,Illinois State Police,IL
Chief of Police Randy Wells,Forest Hills Police Department, KY,EOW: Monday, October 29, 2007,Cause of Death: Automobile accident,Automobile accident,29.10.07,2007,Forest Hills Police Department,KY
Police Officer Adrian Castro Cordova,Calexico Police Department, CA,EOW: Thursday, November 1, 2007,Cause of Death: Automobile accident,Automobile accident,01.11.07,2007,Calexico Police Department,CA
Police Officer Charles Cassidy,Philadelphia Police Department, PA,EOW: Thursday, November 1, 2007,Cause of Death: Gunfire,Gunfire,01.11.07,2007,Philadelphia Police Department,PA
Trooper Brian William Linn,West Virginia State Police, WV,EOW: Friday, November 2, 2007,Cause of Death: Automobile accident,Automobile accident,02.11.07,2007,West Virginia State Police,WV
Sergeant Michael Ryan,New York City Police Department, NY,EOW: Monday, November 5, 2007,Cause of Death: 9/11 related illness,9/11 related illness,05.11.07,2007,New York City Police Department,NY
Deputy Sheriff Paul Rein,Broward County Sheriff's Office, FL,EOW: Wednesday, November 7, 2007,Cause of Death: Gunfire,Gunfire,07.11.07,2007,Broward County Sheriff's Office,FL
Police Officer Thelonious Anthony Dukes, Sr.,New Orleans Police Department, LA,EOW: Friday, November 9, 2007,Cause of Death: Gunfire,Gunfire,09.11.07,2007,New Orleans Police Department,LA
Police Officer Mark Bedard,Minneapolis Park Police Department, MN,EOW: Friday, November 9, 2007,Cause of Death: Struck by vehicle,Struck by vehicle,09.11.07,2007,Minneapolis Park Police Department,MN
Officer John Miller,California Highway Patrol, CA,EOW: Friday, November 16, 2007,Cause of Death: Automobile accident,Automobile accident,16.11.07,2007,California Highway Patrol,CA
Deputy Sheriff Donta J. Manuel,Palm Beach County Sheriff's Office, FL,EOW: Wednesday, November 28, 2007,Cause of Death: Struck by vehicle,Struck by vehicle,28.11.07,2007,Palm Beach County Sheriff's Office,FL
Deputy Sheriff Jonathan D. Wallace,Palm Beach County Sheriff's Office, FL,EOW: Wednesday, November 28, 2007,Cause of Death: Struck by vehicle,Struck by vehicle,28.11.07,2007,Palm Beach County Sheriff's Office,FL
Deputy Sheriff Michael Triplett,Washington County Sheriff's Office, MO,EOW: Thursday, November 29, 2007,Cause of Death: Automobile accident,Automobile accident,29.11.07,2007,Washington County Sheriff's Office,MO
Patrol Officer James Watkins Smith, Jr.,Johnson City Police Department, TN,EOW: Monday, December 3, 2007,Cause of Death: Motorcycle accident,Motorcycle accident,03.12.07,2007,Johnson City Police Department,TN
Correctional Officer Elizabeth Franklin,Alabama Department of Corrections, AL,EOW: Friday, December 7, 2007,Cause of Death: Fall,Fall,07.12.07,2007,Alabama Department of Corrections,AL
Deputy Sheriff Paul A. LeBlanc, Jr.,DeSoto County Sheriff's Department, MS,EOW: Friday, December 7, 2007,Cause of Death: Heart attack,Heart attack,07.12.07,2007,DeSoto County Sheriff's Department,MS
Deputy Sheriff Robin Tanner,Monroe County Sheriff's Office, FL,EOW: Thursday, December 13, 2007,Cause of Death: Automobile accident,Automobile accident,13.12.07,2007,Monroe County Sheriff's Office,FL
Deputy Sheriff Darral Keith Lane,Richland County Sheriff's Department, SC,EOW: Friday, December 14, 2007,Cause of Death: Heart attack,Heart attack,14.12.07,2007,Richland County Sheriff's Department,SC
Police Officer William Eric Freeman,Huntsville Police Department, AL,EOW: Saturday, December 15, 2007,Cause of Death: Gunfire,Gunfire,15.12.07,2007,Huntsville Police Department,AL
Detective Kent Haws,Tulare County Sheriff's Office, CA,EOW: Monday, December 17, 2007,Cause of Death: Gunfire,Gunfire,17.12.07,2007,Tulare County Sheriff's Office,CA
Deputy Sheriff Vu Nguyen,Sacramento County Sheriff's Department, CA,EOW: Wednesday, December 19, 2007,Cause of Death: Gunfire,Gunfire,19.12.07,2007,Sacramento County Sheriff's Department,CA
Police Officer Christopher Nicholson,Smithsburg Police Department, MD,EOW: Wednesday, December 19, 2007,Cause of Death: Gunfire,Gunfire,19.12.07,2007,Smithsburg Police Department,MD
Lieutenant Joseph Tyrone Candie,Michigan Department of Corrections, MI,EOW: Wednesday, December 19, 2007,Cause of Death: Gunfire,Gunfire,19.12.07,2007,Michigan Department of Corrections,MI
Police Officer James Saavedra,Port of Corpus Christi Police Department, TX,EOW: Wednesday, December 19, 2007,Cause of Death: Gunfire (Accidental),Gunfire (Accidental),19.12.07,2007,Port of Corpus Christi Police Department,TX
Deputy Sheriff Chad McDonald,Bibb County Sheriff's Office, GA,EOW: Friday, December 21, 2007,Cause of Death: Automobile accident,Automobile accident,21.12.07,2007,Bibb County Sheriff's Office,GA
Police Officer Brian Evans,Mansfield Police Department, OH,EOW: Wednesday, December 26, 2007,Cause of Death: Gunfire,Gunfire,26.12.07,2007,Mansfield Police Department,OH
Corporal Courtney G. Brooks,Maryland Transportation Authority Police, MD,EOW: Tuesday, January 1, 2008,Cause of Death: Vehicular assault,Vehicular assault,01.01.08,2008,Maryland Transportation Authority Police,MD
Deputy Sheriff Jason Scott Zunker,Chippewa County Sheriff's Department, WI,EOW: Saturday, January 5, 2008,Cause of Death: Struck by vehicle,Struck by vehicle,05.01.08,2008,Chippewa County Sheriff's Department,WI
Police Officer Geoffrey W. G. Stone,Vestavia Hills Police Department, AL,EOW: Sunday, January 6, 2008,Cause of Death: Motorcycle accident,Motorcycle accident,06.01.08,2008,Vestavia Hills Police Department,AL
Detective James Merry Walker,Miami Police Department, FL,EOW: Tuesday, January 8, 2008,Cause of Death: Gunfire,Gunfire,08.01.08,2008,Miami Police Department,FL
"Deputy Sheriff Anthony ""Sean"" Pursifull",Bell County Sheriff's Department, KY,EOW: Thursday, January 10, 2008,Cause of Death: Vehicular assault,Vehicular assault,10.01.08,2008,Bell County Sheriff's Department,KY
Deputy Constable David Joubert, Sr.,Harris County Constable's Office - Precinct 7, TX,EOW: Saturday, January 12, 2008,Cause of Death: Motorcycle accident,Motorcycle accident,12.01.08,2008,Harris County Constable's Office - Precinct 7,TX
Police Officer Eric Cecil Barker, Sr.,DeKalb County Police Department, GA,EOW: Wednesday, January 16, 2008,Cause of Death: Gunfire,Gunfire,16.01.08,2008,DeKalb County Police Department,GA
Police Officer Ricky L. Bryant, Jr.,DeKalb County Police Department, GA,EOW: Wednesday, January 16, 2008,Cause of Death: Gunfire,Gunfire,16.01.08,2008,DeKalb County Police Department,GA
Detective Jarrod Brent Shivers,Chesapeake Police Department, VA,EOW: Thursday, January 17, 2008,Cause of Death: Gunfire,Gunfire,17.01.08,2008,Chesapeake Police Department,VA
Police Officer Matthew Barret Thebeau,Corpus Christi Police Department, TX,EOW: Sunday, January 20, 2008,Cause of Death: Automobile accident,Automobile accident,20.01.08,2008,Corpus Christi Police Department,TX
Detective William J. Holfester,New York City Police Department, NY,EOW: Tuesday, January 22, 2008,Cause of Death: 9/11 related illness,9/11 related illness,22.01.08,2008,New York City Police Department,NY
Detective Christopher Alexander Ridley,Mount Vernon Police Department, NY,EOW: Friday, January 25, 2008,Cause of Death: Gunfire (Accidental),Gunfire (Accidental),25.01.08,2008,Mount Vernon Police Department,NY
Trooper Daniel Roy Barrett,Indiana State Police, IN,EOW: Sunday, January 27, 2008,Cause of Death: Automobile accident,Automobile accident,27.01.08,2008,Indiana State Police,IN
Police Officer Nicola Diane Cotton,New Orleans Police Department, LA,EOW: Monday, January 28, 2008,Cause of Death: Gunfire,Gunfire,28.01.08,2008,New Orleans Police Department,LA
Lance Corporal James Darryl Haynes,South Carolina Highway Patrol, SC,EOW: Friday, February 1, 2008,Cause of Death: Automobile accident,Automobile accident,01.02.08,2008,South Carolina Highway Patrol,SC
Police Officer Marcia Lynn Stella,Stamford Police Department, CT,EOW: Sunday, February 3, 2008,Cause of Death: Assault,Assault,03.02.08,2008,Stamford Police Department,CT
Sergeant Richard C. LeBow,Arkansas State Police, AR,EOW: Monday, February 4, 2008,Cause of Death: Automobile accident,Automobile accident,04.02.08,2008,Arkansas State Police,AR
Deputy Sheriff Dustin Shawn Duncan,Latimer County Sheriff's Office, OK,EOW: Monday, February 4, 2008,Cause of Death: Automobile accident,Automobile accident,04.02.08,2008,Latimer County Sheriff's Office,OK
Police Officer Randal D. Simmons,Los Angeles Police Department, CA,EOW: Thursday, February 7, 2008,Cause of Death: Gunfire,Gunfire,07.02.08,2008,Los Angeles Police Department,CA
"Police Officer Thomas Frederick ""Tom"" Ballman",Kirkwood Police Department, MO,EOW: Thursday, February 7, 2008,Cause of Death: Gunfire,Gunfire,07.02.08,2008,Kirkwood Police Department,MO
Sergeant William King Biggs, Jr.,Kirkwood Police Department, MO,EOW: Thursday, February 7, 2008,Cause of Death: Gunfire,Gunfire,07.02.08,2008,Kirkwood Police Department,MO
Police Officer Gregory Zane Owens, II,Catoosa Police Department, OK,EOW: Sunday, February 17, 2008,Cause of Death: Vehicular assault,Vehicular assault,17.02.08,2008,Catoosa Police Department,OK
Corporal Harry Lane Thielepape, Jr.,Harris County Constable's Office - Precinct 6, TX,EOW: Wednesday, February 20, 2008,Cause of Death: Gunfire,Gunfire,20.02.08,2008,Harris County Constable's Office - Precinct 6,TX
Police Officer Roger Ray Hildreth,Des Moines Police Department, IA,EOW: Thursday, February 21, 2008,Cause of Death: Heart attack,Heart attack,21.02.08,2008,Des Moines Police Department,IA
Senior Corporal Victor Antonio Lozada, Sr.,Dallas Police Department, TX,EOW: Friday, February 22, 2008,Cause of Death: Motorcycle accident,Motorcycle accident,22.02.08,2008,Dallas Police Department,TX
Police Officer Mark A. Beck,Baton Rouge City Police Department, LA,EOW: Monday, February 25, 2008,Cause of Death: Automobile accident,Automobile accident,25.02.08,2008,Baton Rouge City Police Department,LA
Trooper Kara M. Kelly-Borgognone,Nevada Highway Patrol, NV,EOW: Thursday, February 28, 2008,Cause of Death: Automobile accident,Automobile accident,28.02.08,2008,Nevada Highway Patrol,NV
Police Officer Derek Wayne Owens,Cleveland Police Department, OH,EOW: Saturday, March 1, 2008,Cause of Death: Gunfire,Gunfire,01.03.08,2008,Cleveland Police Department,OH
Captain Keith Paul Chiasson,Thibodaux Police Department, LA,EOW: Monday, March 10, 2008,Cause of Death: Gunfire,Gunfire,10.03.08,2008,Thibodaux Police Department,LA
"Sergeant Edward Doyle ""Ned"" Thompson",New York City Police Department, NY,EOW: Thursday, March 20, 2008,Cause of Death: 9/11 related illness,9/11 related illness,20.03.08,2008,New York City Police Department,NY
Police Officer James Dean Fezatte,Millbrook Police Department, AL,EOW: Saturday, March 29, 2008,Cause of Death: Automobile accident,Automobile accident,29.03.08,2008,Millbrook Police Department,AL
Deputy Sheriff Paul William DeRouen,Sacramento County Sheriff's Department, CA,EOW: Saturday, March 29, 2008,Cause of Death: Struck by vehicle,Struck by vehicle,29.03.08,2008,Sacramento County Sheriff's Department,CA
Constable Joe E. Howard, Sr.,Harlan County Constable's Office, KY,EOW: Tuesday, April 1, 2008,Cause of Death: Heart attack,Heart attack,01.04.08,2008,Harlan County Constable's Office,KY
Correction Officer Kenny Michael Duncan,New York City Department of Correction, NY,EOW: Tuesday, April 22, 2008,Cause of Death: Gunfire,Gunfire,22.04.08,2008,New York City Department of Correction,NY
Police Officer Ralph McMoran,North Little Rock Police Department, AR,EOW: Wednesday, April 23, 2008,Cause of Death: Heart attack,Heart attack,23.04.08,2008,North Little Rock Police Department,AR
Police Officer Caran R. Coward,Livingston Police Department, TX,EOW: Saturday, April 26, 2008,Cause of Death: Gunfire,Gunfire,26.04.08,2008,Livingston Police Department,TX
Trooper James Scott Burns,Texas Department of Public Safety - Texas Highway Patrol, TX,EOW: Tuesday, April 29, 2008,Cause of Death: Gunfire,Gunfire,29.04.08,2008,Texas Department of Public Safety - Texas Highway Patrol,TX
Senior Investigator Laura Jean Cleaves,Santa Barbara County District Attorney's Office, CA,EOW: Thursday, May 1, 2008,Cause of Death: Vehicular assault,Vehicular assault,01.05.08,2008,Santa Barbara County District Attorney's Office,CA
Deputy Sheriff Robert Armand Griffin,Decatur County Sheriff's Office, GA,EOW: Thursday, May 1, 2008,Cause of Death: Automobile accident,Automobile accident,01.05.08,2008,Decatur County Sheriff's Office,GA
Sergeant Stephen Liczbinski,Philadelphia Police Department, PA,EOW: Saturday, May 3, 2008,Cause of Death: Gunfire,Gunfire,03.05.08,2008,Philadelphia Police Department,PA
Deputy Sheriff William Howell, Jr.,Orangeburg County Sheriff's Office, SC,EOW: Saturday, May 3, 2008,Cause of Death: Gunfire,Gunfire,03.05.08,2008,Orangeburg County Sheriff's Office,SC
Detective John E. Goggin,New York City Police Department, NY,EOW: Tuesday, May 6, 2008,Cause of Death: 9/11 related illness,9/11 related illness,06.05.08,2008,New York City Police Department,NY
Deputy Sheriff James Edward Throne,Kern County Sheriff's Department, CA,EOW: Friday, May 23, 2008,Cause of Death: Automobile accident,Automobile accident,23.05.08,2008,Kern County Sheriff's Department,CA
Deputy Sheriff Michael Sean Thomas,Bibb County Sheriff's Office, GA,EOW: Sunday, May 25, 2008,Cause of Death: Motorcycle accident,Motorcycle accident,25.05.08,2008,Bibb County Sheriff's Office,GA
"Sergeant Leslie Eugene ""Les"" Wilmott",Kiefer Police Department, OK,EOW: Thursday, May 29, 2008,Cause of Death: Automobile accident,Automobile accident,29.05.08,2008,Kiefer Police Department,OK
Lieutenant Michael C. Avilucea,New Mexico State Police, NM,EOW: Friday, May 30, 2008,Cause of Death: Automobile accident,Automobile accident,30.05.08,2008,New Mexico State Police,NM
Police Officer Erik David Hite,Tucson Police Department, AZ,EOW: Monday, June 2, 2008,Cause of Death: Gunfire,Gunfire,02.06.08,2008,Tucson Police Department,AZ
Police Officer Everett William Dennis,Carthage Police Department, TX,EOW: Tuesday, June 3, 2008,Cause of Death: Automobile accident,Automobile accident,03.06.08,2008,Carthage Police Department,TX
Deputy Sheriff Anthony Shane Tate,Grundy County Sheriff's Department, TN,EOW: Thursday, June 5, 2008,Cause of Death: Gunfire,Gunfire,05.06.08,2008,Grundy County Sheriff's Department,TN
Police Officer Todd Allen Bahr,Fredericksburg Police Department, VA,EOW: Friday, June 6, 2008,Cause of Death: Gunfire,Gunfire,06.06.08,2008,Fredericksburg Police Department,VA
